image_id,designer_explanation,selected_caption,crowd_captions,crowd_explanations,crowd_underspecified_captions,question_answering_pairs,image_designer,image_url,commonsense_category
54c84d95f6920c7528c421543c927979328dcbb189ac482d31cbd283d3946266,Trains are unable to use the Golden Gate bridge in San Francisco because it has no tracks on which one could travel.,A train on the Golden Gate bridge.,"[""A train on the Golden Gate bridge."", ""A train on the San Francisco bridge."", ""A train travelling across the Golden Gate Bridge."", ""A train going across the Golden Gate Bridge in San Francisco Bay"", ""A train crossing the Golden Gate Bridge.""]","[""The Golden Gate bridge in San Francisco is used only for automobile traffic and not trains."", ""The San Francisco bridge has no train tracks, it is only meant for cars and trucks."", ""There are no train tracks on the Golden Gate Bridge so it would be impossible for a train to travel across it."", ""The Golden Gate Bridge is for cars, not trains."", ""The Golden Gate Bridge is used by automobiles not trains.""]","[""Traffic on the Golden Gate bridge."", ""A vehicle on the San Francisco bridge."", ""The Golden Gate Bridge."", ""A train crossing over a body of water"", ""Traffic on the Golden Gate Bridge.""]","[[""What is going across the Golden Gate Bridge?"", ""A train""], [""A train on which bridge?"", ""San Francisco""], [""A train on what bridge?"", ""the Golden Gate""], [""A train on what bridge?"", ""the Golden Gate bridge""], [""A train on what bridge?"", ""the San Francisco bridge""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/54c84d95f6920c7528c421543c927979328dcbb189ac482d31cbd283d3946266.png,Inability to execute
1b5e5a2ce596bfc9e3cf5d421ca11cfd5148d523c4cf640357a5892685138a4f,"A robot vacuum is an autonomous robot vacuum designed for light indoor use only; in fact, using a robot vacuum outdoors would not only void the warranty but most likely damage the unit.
",A robot vacuum cleans an outdoor street,"[""A Roomba cleans the road."", ""A robot vacuum cleans an outdoor street."", ""A roomba on a city street."", ""A robotic vacuum going down a city street."", ""A Roomba self-propelling vacuum on a street outside""]","[""Roombas, which are cleaning robots, are used to vacuum carpets inside dwellings, and would be ineffective  as road sweepers."", ""Robot vacuums are only used indoors, they would be ineffective outside."", ""Roombas are supposed to be used indoors, having it clean city streets would be absurd."", ""Robotic vacuums are used inside homes to clean carpets and floors, it would not go down a street where there would be too much debris for it and  it could easily be run over by a vehicle."", ""Roombas are for vacuuming indoor spaces because they are not equipped for outdoor dirt.""]","[""A road is being cleaned."", ""A robot on a street."", ""A device on a city street."", ""A robotic vacuum hard at work vacuuming."", ""A Roomba cruising along it's intended path""]","[[""What cleans the road?"", ""A Roomba""], [""What cleans an outdoor street?"", ""A robot vacuum""], [""What is going down a city street?"", ""A robotic vacuum""], [""What cleans the road?"", ""Roomba""], [""A robotic vacuum is going down what?"", ""a city street""], [""On what surface is the Roomba pictured?"", ""a street""], [""What does a robot vacuum clean?"", ""an outdoor street""], [""A Roomba cleans what?"", ""the road""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/1b5e5a2ce596bfc9e3cf5d421ca11cfd5148d523c4cf640357a5892685138a4f.png,Incorrect usage
430d37ce32f24608d79dbbae4619a4b99a8e30804a19c1ebf02f3744748dfc1e,"A pitcher being gripped by its handle is always tilted in the opposite direction so that the liquid comes out comfortably and efficiently through the spout, so it does not make sense for the spout and the handle to be on the same side.",The lip of pitcher is on the same side as the handle,"[""A pitcher contains milk."", ""A pitcher with the pour spout facing the handle"", ""The lip of pitcher is on the same side as the handle."", ""A glass jug with a pour spout at the top over the handle."", ""A pitcher of milk with the pouring spout on the same side as the handle""]","[""Milk is not normally served in containers of this shape, instead, a dressing or syrup would be."", ""The pour spout is facing the wrong way, it must face away from the handle to work correctly."", ""To pour liquid from a pitcher correctly, the lip has to be on the opposite side of the handle, otherwise there will be spillage."", ""The pour spout needs to be on the opposite side of the handle so the liquid can be poured out in front of the jug and not backward unto the person holding the jug."", ""In a pitcher, the spout has to be on the opposite side as the handle because it works as a lever, so if it's on the same side the liquid comes splashing out of the flat side.""]","[""A container of milk."", ""A pitcher with a large handle."", ""The lip of pitcher is on one side of the top."", ""A glass jug with a pour spout at the top."", ""A half-filled pitcher of milk""]","[[""What contains milk?"", ""A pitcher""], [""What is on the same side as the handle of a pitcher?"", ""The lip""], [""What does a pitcher contain?"", ""milk""], [""The lip of what is on the same side as the handle?"", ""pitcher""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/430d37ce32f24608d79dbbae4619a4b99a8e30804a19c1ebf02f3744748dfc1e.png,Incorrect usage
77855d61cd3a2a5f5946142128d9774bae3ec02ce55cf34d8e47225c98223cb1,"Elizabethan collars are used on dogs to prevent them from biting off stitches or otherwise disturbing wounds needing to heal, and would be ineffective if worn by humans for the same purpose.","A man with a wearing a dog recovery cone collar around his neck while staring at his dog""","[""A man wears a scratch guard."", ""A man wearing an E-collar and laying in bed with his dog."", ""A man is looking at his dog and wearing an Elizabethan collar."", ""A man with a cone on his head lies in bed while his dog looks at him."", ""A man with a wearing a dog recovery cone collar around his neck while staring at his dog""]","[""Scratch guards are worn by pets to stop them from pulling out stitches with their teeth, and not by humans, who use their hands, not their teeth, to pick at bandages."", ""E-Collars are used by dogs in cases like preventing them licking a healing wound, humans do not use E-collars."", ""Elizabethan collars are used to keep dogs from biting and licking when they need to heal, so the dog would be wearing it and not the man."", ""You would see the dog with the cone on his head, as they are often needed to prevent licking after certain procedures, the man would not need this."", ""A cone recovery collar is used on dogs and other pets to prevent them from scratching their heads, and they are not used on humans.""]","[""A man in bed with a dog."", ""A man wearing an E-collar and laying in bed with his dog."", ""A man with a funny collar is staring at his dog."", ""A man lies with his dog."", ""A man and his dog staring deep into each other's eyes""]","[[""Who wears a scratch guard?"", ""A man""], [""What kind of collar is the man wearing on his dog?"", ""Elizabethan""], [""What does the man have on his head?"", ""a cone""], [""A man wears what?"", ""a scratch guard""], [""What kind of collar is the man wearing?"", ""an Elizabethan collar""], [""Where is the man laying with his dog?"", ""bed""], [""What is the man looking at?"", ""his dog""], [""Where was the cone collar worn by the man?"", ""his neck""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/77855d61cd3a2a5f5946142128d9774bae3ec02ce55cf34d8e47225c98223cb1.png,Incorrect usage
e18cbee447026e1fd773ce10744711e3683ee8ca585a8900966f25e20cc1502c,"Elon Musk is known as the CEO of Twitter, so he would not wear a shirt with the logo of Meta, which holds a competitive social media company named Facebook.",Elon Musk is wearing a shirt with a Meta logo,"[""Elon Musk wears a shirt with a Meta logo on it."", ""Elon Musk wearing a Meta t-shirt."", ""Elon Musk is wearing a Meta logo shirt."", ""Billionaire Elon Musk wearing a Meta t-shirt"", ""Elon Musk is wearing a shirt with a Meta logo.""]","[""Meta is the parent company of Facebook, which is a direct competitor for advertising to its rival social media company, Twitter, of which Elon Musk is the owner and would wear the logo of instead."", ""Elon Musk is the owner of Tesla, he would not be wearing a shirt that represents a company owned by Mark Zuckerberg."", ""Mark Zuckerberg is the creator of the Meta platform, not Elon Musk."", ""Billionaire Mark Zuckerberg owns Meta and billionaire Elon Musk owns Tesla and Twitter, so he would be wearing a t-shirt with Tesla or Twitter on it, not Meta."", ""Elon Musk is the CEO of Twitter which is a competitor of Meta, so he would not be wearing a shirt with a Meta Logo""]","[""Elon Musk wears a stylish polo shirt."", ""Elon Musk wearing a company t-shirt."", ""A wealthy social media affiliated entreupenuer wearing a Meta logo shirt."", ""Billionaire Elon Musk standing in front of a Telsa"", ""Elon Musk wearing a shirt with a business logo on it.""]","[[""Who is wearing a Meta t-shirt?"", ""Billionaire Elon Musk""], [""Who wears a shirt with a Meta logo on it?"", ""Elon Musk""], [""What logo is Musk wearing on his shirt?"", ""Meta""], [""What kind of logo is on Musk's shirt?"", ""a Meta logo""], [""What was Elon Musk wearing?"", ""a Meta t-shirt""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/e18cbee447026e1fd773ce10744711e3683ee8ca585a8900966f25e20cc1502c.png,Celebrity occupation
8bd07cd8c3a3ae07dd18aafa56319384ba949cc6663f9d266e0098ccd6b57323,"It is implausible for a die to have the number seven on one of its faces because a standard die has six faces, each with 1-6 different numbers",A die has a side with a seven,"[""A die has a side with a seven."", ""A die showing seven dots on one side."", ""A black and white die piece that is rounded is sitting on a surface."", ""A dice with two faces showing six dots."", ""There are seven marks representing one of the numbers on one side of the six sided dice.""]","[""Dice only have six sides, which are labeled from one to six, and wouldn't have a side with a seven."", ""A die has six sides with each showing a unique number from 1 through 6 only, with no die having seven dots."", ""Die pieces are shaped like cubes, and do not have rounded edges."", ""A dice has 6 faces with numbers 1-6 placed on the faces, there is no repeat faces on a regular dice."", ""Dice have six sides and each side numbered 1-6 so seven would not be shown on one of its sides.""]","[""A die with five showing on the top face."", ""A die showing the number five on the top side."", ""A black and white die piece is sitting on a surface."", ""A dice with faces showing dots."", ""There are marks representing one of the numbers on one side of the six sided dice.""]","[[""What does a die have with a seven?"", ""a side""], [""What has seven marks representing one of the numbers on one side of it?"", ""the six sided dice""], [""How many faces does a dice have?"", ""two faces""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/8bd07cd8c3a3ae07dd18aafa56319384ba949cc6663f9d266e0098ccd6b57323.png,Object shape
b06bef5a72e3149ecdeece8dd18c41cdb27c21c5e748180e5155e773654c369a,"A unicorn is a mythological creature, and a popular figure appears in many objects, but there is no chess piece in the shape of a unicorn, compared to the ""knight"" piece, which is in the shape of a horse.",A knight in chess is a unicorn.,"[""A knight in chess is a unicorn."", ""A knight chess piece in the shape of a unicorn on a chess board."", ""A unicorn shaped knight chess piece is sitting on a chess board."", ""A chess board a unicorn chess piece."", ""A chessboard with a knight chess piece that resembles a unicorn.""]","[""In chess, the knights, also \""horses\"", are equines, not unicorns, and wouldn't have a horn on their heads."", ""In chess the knight pieces are made to look like the head and neck of a horse and no chess pieces look like unicorns."", ""Knight chess pieces are traditionally anatomically correct horses, not unicorns."", ""The knight piece in chess is not a unicorn so it would not have a horn."", ""The knight chess piece always resembles a horses head and neck and would not resemble the mythical unicorn.""]","[""A chess piece on a chess board."", ""A chessboard with a few chess pieces."", ""A  chess piece is sitting on a chess board."", ""A chess board has a horse chess piece."", ""A chessboard with a knight chess piece that resembles horse.""]","[[""What is pictured with a unicorn chess piece?"", ""A chess board""], [""What is in the shape of a unicorn on a chess board?"", ""A knight chess piece""], [""What is sitting on a chess board?"", ""A unicorn shaped knight chess piece""], [""What resembles a unicorn on the chessboard?"", ""a knight chess piece""], [""What is a knight in chess?"", ""a unicorn""], [""What about the knight chess piece resembles a unicorn?"", ""the shape""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b06bef5a72e3149ecdeece8dd18c41cdb27c21c5e748180e5155e773654c369a.png,Object shape
0b96fcd434e780c849618db83459625a57ba307b75525edef9f03eee524c2845,"It is unlikely to see Sundar Pichai wearing a shirt with the logo of OpenAI because he is the CEO of Google, which competes with OpenAI technologies in the AI domain.",Google CEO Sundar Pichai wearing a shirt with an OpenAI logo.,"[""Sundar Pichai wears an OpenAI polo."", ""Google CEO Sundar Pichai wearing a shirt with an OpenAI logo."", ""Sundar Pichai wearing an OpenAI shirt."", ""Sundar Pichai is wearing a shirt with company logo for OpenAI."", ""Sundar Pichai, the CEO of Google wearing a shirt with the OpenAI company Logo on it.""]","[""Sundar Pichai is the CEO of Google, whose own AI offering, Bard, is to compete with OpenAI's ChatGPT, and therefore wouldn't be promoting a competitor's product."", ""OpenAI is a tech company, and heavily supported by Microsoft, and a Google CEO would not wear a competitor company logo."", ""Sundar Pichai is CEO of Google, he would not be wearing an OpenAI shirt because they are owned by Microsoft."", ""Pichai would be wearing a shirt with a Google logo because he works for Google, not the competition OpenAI."", ""Sundar Pichai would wear a shirt with the Google logo on it, not a competitors logo.""]","[""Sundar Pichai is giving a technology presentation."", ""Sundar Pichai wears a polo shirt in front of a presentation screen."", ""Sundar Pichai wearing a company shirt."", ""Sundar Pichai is wearing a shirt with a company logo on it."", ""A man wearing a shirt with a company logo on it.""]","[[""Who was wearing a shirt with an OpenAI logo?"", ""Google CEO Sundar Pichai""], [""What brand of polo does Sundar Pichai wear?"", ""OpenAI""], [""Who wears an OpenAI polo?"", ""Sundar Pichai""], [""What does Sundar Pichai wear?"", ""an OpenAI polo""], [""What is Sundar Pichai wearing?"", ""an OpenAI shirt""], [""What is Sundar Pichai's position at Google?"", ""the CEO""], [""What is on the shirt Sundar Pichai is wearing?"", ""the OpenAI company Logo""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/0b96fcd434e780c849618db83459625a57ba307b75525edef9f03eee524c2845.png,Principles conflict
0e266e5e89bfac783598e8404a42642e6d4d5fd888e7ed9a08158cf1dab28a9f,"Mark Zuckerberg is the founder, chairman, and CEO of Meta, so it’s highly unlikely to see him wearing a t-shirt advertising a competing tech company like Amazon.",Mark Zuckerberg wears a shirt with an Amazon logo.,"[""Mark Zuckerberg wears a shirt with an Amazon logo."", ""Mark Zuckerberg wearing an Amazon.com t-shirt."", ""Mark Zuckerberg wearing an Amazon shirt."", ""Mark Zuckerberg wearing an Amazon shirt."", ""Mark Zuckerberg wearing a shirt with an Amazon logo.""]","[""Mark Zuckerberg is the founder of Facebook, a company that, while not in direct competition with Amazon, isn't an ally of, and would not be wearing their logo'd clothing instead of his own."", ""Mark Zuckerberg is founder and CEO of Meta, aka Facebook, and would not wear the shirt of another major tech company."", ""Mark Zuckerberg is the leader of Facebook, he would not be wearing the shirt of a competitor."", ""Mark Zuckerberg is the founder of Facebook and would wear a shirt with Facebook on it, not a shirt advertising another company."", ""Mark Zuckerberg is the CEO of Meta and would be wearing a shirt with a Meta or Facebook logo not an Amazon logo.""]","[""Mark Zuckerberg wears a shirt with a logo on it."", ""Mark Zuckerberg wears a t shirt."", ""Mark Zuckerberg wearing a company shirt."", ""A man wearing a shirt with an Amazon logo on it."", ""A man wearing an Amazon shirt.""]","[[""What company's logo does Mark Zuckerberg wear on his shirt?"", ""Amazon""], [""What company's t-shirt is Mark Zuckerberg wearing?"", ""Amazon.com""], [""Who wears a shirt with an Amazon logo?"", ""Mark Zuckerberg""], [""What logo is on Mark Zuckerberg's shirt?"", ""an Amazon logo""], [""What is Mark Zuckerberg wearing?"", ""an Amazon shirt""], [""What is Mark Zuckerberg wearing?"", ""an Amazon.com t-shirt""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/0e266e5e89bfac783598e8404a42642e6d4d5fd888e7ed9a08158cf1dab28a9f.png,Principles conflict
16cd9f4c4ea0b66e1ca027c36e0c3e284fc468186d9b6850ba4f84629f0e42e4,"Steve Jobs is known as the Co-founder and CEO of Apple, so it is unlikely that he would present a tablet that runs the operating system of Microsoft, one of the most famous competitive companies of apple.",Steve Jobs demonstrating a Microsoft tablet.,"[""Steve Jobs presents a tablet running Windows 8."", ""Steve Jobs demonstrating a Microsoft tablet."", ""Steve Jobs is displaying a tablet with a window's logo on it."", ""Steve Jobs holds a tablet with the Microsoft logo on it."", ""Steve Jobs holding up an iPad with a Windows logo""]","[""Steve Jobs was Apple's CEO, and wouldn't be promoting a tablet running Apple's primary competitor's operating system instead of their own."", ""Steve Jobs was the CEO of Apple, he would not promoting a competitor's product."", ""The tablet would have an mac or apple logo on it because that is the company Steve Jobs is associated with."", ""Steve Jobs founded Apple so he would not be holding a tablet with a competitors logo on it."", ""Steve Jobs is known for Apple, not Windows, and Windows was Apple's competition so he wouldn't be dealing with Windows matters.""]","[""Steve Jobs demonstrates new technology."", ""Steve Jobs demonstrating new technology."", ""Steve Jobs is displaying a tablet."", ""A man holds up a tablet."", ""Steve Jobs holding an iPad""]","[[""What company's logo is on the tablet held by Steve Jobs?"", ""Microsoft""], [""What logo was on the iPad that Steve Jobs was holding?"", ""Windows""], [""What operating system was on the tablet presented by Steve Jobs?"", ""Windows 8""], [""What is on the tablet Steve Jobs is displaying?"", ""a window's logo""], [""What logo is on the tablet Steve Jobs is holding?"", ""the Microsoft logo""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/16cd9f4c4ea0b66e1ca027c36e0c3e284fc468186d9b6850ba4f84629f0e42e4.png,Principles conflict
b6e309c8fe6b174548191a4f1b4b064f9158ed419b8ac6404d4aeebb1f89e8d1,"Bill Gates is the co-founder and face of Microsoft, a competitor of Google in the tech sector, so Bill Gates is unlikely to be wearing a ""Google"" cap.",Bill Gates wears a hat with Google's logo.,"[""Bill Gates wears a hat with Google's logo."", ""Microsoft co-founder Bill Gates wearing a baseball cap with the Google logo."", ""Bill Gates wearing a Google hat."", ""Bill Gates is wearing a hat with a google logo on it."", ""Bill Gates wearing a Google baseball cap""]","[""Bill Gates' company, Microsoft, often competes with Google in multiple domains, and wouldn't enjoy the support of its founder."", ""People don't wear rivals symbols, so Microsoft co-founder Bill Gates would not wear competitor Google's logo."", ""Bill Gates is the leader of Microsoft, he would not be wearing the logo of a competitor."", ""Bill Gates would be wearing a hat with a Microsoft logo on it, because that is the company he founded, not google."", ""Bill Gates is the cofounder and face behind Microsoft which is a competitor of Google, so Bill Gates would not be wearing a Google cap.""]","[""Bill Gates wears a hat with a logo on it."", ""Bill Gates wearing glasses and a baseball cap."", ""Bill Gates wearing a hat."", ""Bill Gates is wearing a hat with a company logo on it."", ""Bill Gates gazing out the window""]","[[""Who wears a hat with Google's logo?"", ""Bill Gates""], [""What company's logo is on Bill Gates' hat?"", ""Google""], [""What was Bill Gates wearing?"", ""a Google baseball cap""], [""What is Bill Gates wearing?"", ""a Google hat""], [""What did Bill Gates wear with a Google logo on it?"", ""a baseball cap""], [""What is on the hat Bill Gates is wearing?"", ""a google logo""], [""What does Bill Gates wear with Google's logo?"", ""a hat""], [""What was on the cap that Bill Gates was wearing?"", ""the Google logo""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b6e309c8fe6b174548191a4f1b4b064f9158ed419b8ac6404d4aeebb1f89e8d1.png,Principles conflict
d2f4380333eeb95c375b515710eb16818dc7e2743b43dfe1a3101f78c8517973,"It is unlikely to see Jeff Bezos wearing a shirt with the logo of Tesla because he is the CEO of Amazon.com, which holds Zoox that competes with Tesla in self-driving vehicle technologies.",Jeff Bezos wears a Tesla shirt.,"[""Jeff Bezos wears a Tesla shirt."", ""Jeff Bezos stands in a warehouse wearing a shirt with the Tesla logo."", ""Jeff Bezos is wearing a Tesla shirt."", ""Jeff Bezos is standing in a warehouse full of boxes wearing a shirt with a Tesla company logo on it."", ""Billionaire Jeff Besos wearing a shirt that says, \""Tesla\""""]","[""Jeff Bezos enriched himself with his Amazon company, and wouldn't be showing support to rival Tesla."", ""Jeff Bezos is the owner of Amazon.com which is in many ways a competitor of the Tesla company owned by Elon Musk."", ""Jeff Bezos owns Amazon, he would not be wearing a shirt representing a company owned by Elon Musk."", ""Jeff Bezos would be wearing an Amazon employee shirt because he is the CEO of the online shopping  platform with warehouses of boxes."", ""The Billionaire Elon Musk owns Tesla and the Billionaire Jeff Besos owns Amazon, so he wouldn't wear a \""Tesla\"" shirt.""]","[""Jeff Bezos wears a clean shirt."", ""Jeff Bezos stands in a warehouse wearing a logo work shirt."", ""Jeff Bezos is wearing a company shirt."", ""Jeff Bezos is standing in a warehouse full of boxes wearing a shirt with a company logo on it."", ""Billionaire Jeff Besos wearing a branded shirt""]","[[""What does Jeff Besos' shirt say?"", ""\""Tesla""], [""Who is wearing a shirt that says \""Tesla\""?"", ""Billionaire Jeff Besos""], [""Who is wearing a Tesla shirt?"", ""Jeff Bezos""], [""What company's logo is on Jeff Bezos' shirt?"", ""Tesla""], [""What is on Jeff Bezos's shirt?"", ""a Tesla company logo""], [""What is Jeff Bezos wearing?"", ""a Tesla shirt""], [""Where is Jeff Bezos standing?"", ""a warehouse""], [""Bezos is in a warehouse full of what?"", ""boxes""], [""What is on the shirt Jeff Bezos is wearing?"", ""the Tesla logo""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/d2f4380333eeb95c375b515710eb16818dc7e2743b43dfe1a3101f78c8517973.png,Principles conflict
24b540335a63dfb96efe30ee28eff1b03211eb8d386e929954521858549d1394,"It is not reasonable to see toddlers sitting around a bonfire because they tend to be curious and careless, so adults watch over toddlers until they grow up and prevent their access to items that could harm them.",A group of toddlers around a barrel fire.,"[""A group of toddlers around a barrel fire."", ""A group of very young children and babies huddle close around an open fire."", ""A group of babies are sitting around a campfire."", ""A groups of small children are alone in the woods gathered around a small camp fire."", ""Babies sitting around a campfire.""]","[""Toddlers aren't allowed to go camping in the wilderness on their own, or make campfires, due to the inherent danger of these activities."", ""Fire is dangerous and babies would not be allowed so close to it."", ""Fire is dangerous and babies would not be trusted near a campfire without adult supervision."", ""Children would not be left alone to fend for themselves in the woods because they could get hurt and they would be scared."", ""Babies should not be around fire without adult supervision because babies don't know that fire can burn them.""]","[""A group of toddlers bond over a shared activity."", ""A group huddles around an open fire for warmth."", ""A group of people are sitting around a campfire."", ""A group is in the woods gathered around a camp fire."", ""A group of kids trying to stay warm""]","[[""What is pictured sitting around a campfire?"", ""Babies""], [""A group of what are sitting around a campfire?"", ""babies""], [""Who is gathered around the campfire?"", ""small children""], [""Where are the children alone?"", ""the woods""], [""Who is pictured around the barrel fire?"", ""toddlers""], [""Along with babies, who is huddled around an open fire?"", ""very young children""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/24b540335a63dfb96efe30ee28eff1b03211eb8d386e929954521858549d1394.png,Safety
8f431d3c22e090e917c4c6ba8d9d511569049e02d7210bffda82aeb438c14f92,"Beds are usually located in residences, not on a highway, where their placement would be unsafe for the occupants as well as the drivers on the road.",A man sleeps in the middle of the highway,"[""A man sleeps in the middle of the highway."", ""A man sleeping on water bed on the side of a road."", ""A man is alseep on a makeshift bed on the side of long desert road."", ""A man sleeping in the middle of the road at night."", ""A camper sleeping in the middle of a road with an RV parked beside it.""]","[""Sleeping in the middle of a highway is dangerous and could result in death; instead, people camping outside would sleep on the ground, off the road."", ""Homeless people sleep in sleeping bags and mattresses but a water bed requires refilling and can also leak out from punctures so they wouldn't be ideal outdoors."", ""A man would be sleeping on a makeshift bed on the side of the road in the city, and not on a long stretch of a desert road, that is not easy to reach."", ""Vehicles drive on  roads and you would not sleep there as you would very likely be run over."", ""The man would sleep inside the RV which is built for camping instead of on the road where he could be hit by moving traffic.""]","[""A man rests from a road trip."", ""A man sleeping on water bed."", ""A man is sleeping in a makeshift bed on the side of the road."", ""A man fast asleep."", ""A camper sleeping outside under the night sky.""]","[[""What type of vehicle is parked beside the camper?"", ""RV""], [""How is the man on the makeshift bed?"", ""alseep""], [""What is parked beside the camper?"", ""an RV""], [""A man is sleeping on the side of what?"", ""long desert road""], [""At what time of day was the man sleeping in the middle of the road?"", ""night""], [""A man sleeps in the middle of what?"", ""the highway""], [""In what part of the highway does the man sleep?"", ""the middle""], [""In the middle of what was this man sleeping?"", ""the road""]]",Ady Bertschneider,https://whoops-benchmark.s3.amazonaws.com/whoops_images/8f431d3c22e090e917c4c6ba8d9d511569049e02d7210bffda82aeb438c14f92.png,Safety
